text,hate speech
"difícil demais sair de casa sendo eu, feio demais pra poder sair de casa",0.0
"  meu coração tá até batendo um cadinho mais forte, de alegria e orgulho!",0.0
"  dodge  enquadra o supremo.e coloca  mordaça no supremo.
",0.0
"• Somos o time que mais venceu o Corinthians em Itaquera.
• Somos o time que mais fez gols no Corinthians em Itaquera
• A última vitória de um rival dentro de Itaquera foi nossa ",0.0
Não existe dinheiro que pague a consciência tranquila de não ter votado no atual governo federal e estadual. Essa responsabilidade não carregamos.,0.0
" dessa coletânea de ""lendas"" tem, além do Carpenter, o Cronenberg e o Romero, com um Rob Zombie bem destoado. que vontade de salvar algumas, mas não há momento pior pra mim :( ",0.0
"um homem na rua gritou pra mim hj ""meu salário todo na tua mão, morena"" kkkkkkkk entendi ndd",0.0
rt  pelo menos fala de mim no tt,0.0
to vendo q vou chorar nesse show kisaco kkkkkkk mds ferrugem + meu lov = poxa eu vou ser a pessoa mais feliz e realizada kaksmsksj,0.0
" se o senhor continuar assim, seu futuro será trabalhar nos filmes produzidos pelo verdevaldo.",0.0
" obrigado mo, me fez chorar litros aqui",0.0
"CHEGARAM EM! quem quiser ingresso me chama na dm ou whatsapp 964827274 
VEM QUE O PRIMEIRO LOTE VAI ATÉ O FINAL DE AGOSTO EM! ",0.0
eu tentando fazer comida pro alejandro kkkk,0.0
"rt  hopper: este homem apesar de não parecer é um dos mais perigosos do mundo 

alexei:
 ",0.0
" Daqui a pouco ja circula a fala toda e mais uma vez vc ira ser desmascarado. Vc é muito canalha, devia explicar sobre os milhões da empresa sua e  de sua mulher.",0.0
"O canal dela baseia-se no facto de ela viver numa carrinha totalmente decorada, mas não fez um único vídeo a mostrar o processo de decoração. Nada anormal...",0.0
parece fácil,0.0
bts as comentários do facebook; — a thread,0.0
"eu sempre me odiei muito na infancia por não ser branca etc e achava que eu era horrivel
que toda menina branca era maravilhosa e eu sempre seria trocada por elas
depois eu percebi que nao cara
elas são normais
algumas TUDO IGUAL e vcs ficam ai lambendo o chao q elas passam
pra q",0.0
"Quem disse que não tem trabalho de bermuda? E o tênis não ta furado. 
Curto pra cacete meu trabalho!!!
        em Spotted Epej19 ",0.0
"e não é que sentou a vara mesmo? é amiguinhos, vão usando imagem da internet, uma hora a conta chega! ",0.0
  chupa ,0.0
  duas puta manca,0.0
" Vc vai morrer de fome fazendo coluna pra blog do pt, produz algo de bom antes que seja tarde, deixa de ser acéfalo. Essa guerra de mentiras que vocês provocam, vai acabar. Vc vai cair no esquecimento. Qual o credito que vcs tem hoje?Querendo ou nao  ",0.0
tetinha de brigadeiro toda vez que eu passo do seu lado sinto um cheirinho de cachorro morto se enxerga porra quero mais é que voce se foda filha de um saco de adubo cadela sarnenta eu espero que voce se foda se foda,0.0
 se entrar cagado contra os caras toma porrada,0.0
na relikia dos amigos kkkkkkkkkkkkkkkkkkkk,0.0
"ATENÇÃO BERRIES 

Participem da tag para chamar atenção da produtora  para que ela possa trazer   ao Brasil 🇧🇷

️ HOJE - Sexta-feira
 19:00
  ",0.0
"vai morar em cascavel? — dependendo se der td certo vou sim, com o prestes ",0.0
é dos magrinho q elas gosta  ,0.0
"“Bolsonaro está destruindo as bases do Estado desenvolvimentista. Está destruindo as condições básicas para o Brasil ser capaz de dar um salto, de ser um país desenvolvido. Ele está condenando o Brasil a... ",0.0
"   Corinthians e Palmeiras tem conceitos diferentes. Exemplo: Corinthians foi campeão em 1953 a Pequena Taça do Mundo, ganhando de Barcelona, Roma e Caracas, duas vezes d cada time no torneio. Apesar de ser uma conquista importante, o Corinthians não considera um título mundial... +",0.0
rt  mineirinho*  ,0.0
rt  eu nao to conseguindo nem raciocinar sm voce so faz merda mano se toca caralho,0.0
 parabéns garaio,0.0
rt  só queria dize que to feliz pq troquei ideia com o  e o  e vo joga pubg com eles,0.0
rt  quem ja me namorou/ ficou sério cmg sabe que meu melhor rolê era netflix com comida ,0.0
"capotei no almoço que até perdi a hora, meu deussss.",0.0
sai super cedo p n chegar atrasada na consulta e spoiler: estou,0.0
rt  quem disser que o x-tense não revolocionou o hip hop tuga depois disto é porque ou é burro ou é burro.,0.0
 mano vai dormir,0.0
"   Hahaha conta a piada do papagaio agora.
Falou o cara que defende um bandido condenado em 3 instâncias e que em breve terá 3 condenações.
O choro é livre,o cachaceiro não  ",0.0
Prender corrupto e ilícito!!! Vai trabalhar  pelo povo que vcs são pagos para isso!!! Ao invés de ficarem tentando voltar ao poder !!!!,0.0
 beba agua (guimaraes rosa recomenda isso em noites do sertão),0.0
"surrei a p*ta da minha irmã agora, ela descontando a raiva dela na minha irmãzinha e eu mandei ela parar, aí ela surtou e falou que ninguém entende ela e eu só falei ""então se mata logo, você é irrelevante e não vai fazer falta nenhuma"" KKKKKKKKKKKKKKKKKK",0.0
"   preocupado com o vasco, amigo?",0.0
"eu vou ser obrigada a caçar minhas músicas de glee no computador velho pra passar pro spotify, todas as minhas favs da s3 não tem disponível naquela bosta",0.0
"Acredito MUITO na energia das pessoas. tem gente que te suga, que quando tu tá perto, fica mal e etc. e tem gente que te ilumina, dá paz e transmiti amor. por isso eu digo: confie no que você sente, e não no que você ouve, Boa sexta feira à todos ️",0.0
  olha aí a oportunidade de você ficar ainda mais ryca   vai deixar passar?,0.0
  tbm queria ver!!!!,0.0
mais uma amiga namorando... ok preciso de novos amigos,0.0
rt  o jeito que eu não saio da cama pra nada é diferente sla,0.0
" poxa amiga estou trancad dentro no carro no centro esperando minha mae voltar k
felizmente ouvindo izone",0.0
"rt    é  isso,  uma corja  a serviço do lula,  aécio e temer ",0.0
Essa noite foi muito especial pra mim. Sentir o apoio de tanta gente - até de ídolos! - dá força e vontade de seguir em frente. A verdade está do nosso lado. Eles não têm nada. Só bravatas. ,0.0
preciso mas n tenho ninguém,0.0
"prof. eliane santos olha isso! 
rs... ",0.0
"mano, um perfil me mandou msg aqui né ok, apenas de nudes... por que, senhor?",0.0
 hoje você passou de todos os limites,0.0
 parece que todos são integrantes da banda marrakesh,0.0
loucos surtados sempre se entendem no final,0.0
gebte ta  aqui meu ccat nao eh p nada nao  mas ele ta aqi viu  qualquer coisa ja sabe neh ta aí ele ,0.0
"Tarde delícia, fazendo companhia a um cliente muito carinhoso que pediu para ir de meias 7/8 dessa vez. Adoro quando tem fetiches e fazem pedidos especiais de roupas!  ",0.0
eu custa a acreditar que isso possa ser possível,0.0
"até que eu queria alguém
mas quem disse que eu mando?",0.0
"Meu Deus, não sabia que nem podia emoji kkk 

O ruim é que uso o tempo todo, então é estranho DEMAIS para mim digitar sem emoji haha
 
     ",0.0
olha!!!! eu espero do fundo do meu coração não me estressar esse final de semana,0.0
" obrigada mô  não tem noção do como isso foi especial pra mim
forças ao biribinha  a hora de ele brilhar (de novo) vai chegar ",0.0
  fiz e deu certo tbbb,0.0
"rt  ""jovens, está na hora de vocês se revoltarem!""     ",0.0
"rt  existem dois tipos de mulheres :

as que me amam e
as que não me conhecem.
*",0.0
"rt  nunca tem nada lá , e quando tem e pergunta em inglês  ",0.0
"o Dia da Sobrecarga da Terra foi ontem, dia 29/07, ou seja esgotaram todos os recursos que tinha p 2019

temos apenas 18 meses p reduzir o aquecimento global

galera, está mais do que na hora de acordar, se informar e espalhar essas informações. é o NOSSO futuro, NOSSO planeta",0.0
"rt  o capeta pode ter varios formatos e rostos diferentes, nem sempre você pode saber quem é ",0.0
rt  então meninas eu deveria estar arrumando minha mala sabe... ,0.0
 e o verde tá como? tá tão apertado que não passam nem 2 extintores de incêndio (lado a lado)...,0.0
" onda diferente

paulinha na fab",0.0
o meu tá todo trincado por causa disso kk,0.0
"  Tem a exposição lá que falou isso né, eu acho que ficaria muito a quem esse final fodido, mas autor mesmo disse que o final vai ser amargo.",0.0
" sorte a minha não ter uma alergia alimentar fodida, pois era capaz de me envenenar uma hora dessas",0.0
"Velho

Alguém sabe como eu resolvo saporra?

Meu Celular CONGELA toda vez q o Twitter vai Atualizar os Tweets

Eu gosto pra caralho do Twitter
Mas n consigo usar ele no meu celular ;-;",0.0
Precisamos pensar em coleta seletiva e por em prática lei de resíduos sólidos.           em Universidade de Aveiro ,0.0
"pow, um mulherão desse igual tu com autoestima baixa?? não pode mano, se toca, cê é linda",0.0
" quase cheguei atrasada, mas deu certo",0.0
menina eu ia passando direto da estação akakkakakas,0.0
 qual parte,0.0
ódio disso kkkkkkkkkkkkkkk,0.0
"rt  não tem grileiro, não tem fazendeiro, não tem invasor, a culpa é dos povos da floresta. ",0.0
rt  muita coisa kkkkk ,0.0
 se prepare jeff bezos (o homem mais rico do mundo),0.0
porra eu tento entender o lado deles mas eles nao param de passar vergonha cr kkkkkk,0.0
" olha quem fala, maravilha p crlh",0.0
vou pegar o trem aqui na central sozinha michael nem veio comigo hoje,0.0
"juliana falando mamãe é lindo, acaba com meu coraçãozinho",0.0
 vai no the noite,0.0
"Jogos de volta pelas semifinais da Série D do brasileiro:

Sáb, 03/08
18h
Arena da Amazônia

Manaus (AM) x Jacuipense (BA)
(1º jogo: 1 x 1)

Dom, 04/08
16h
Estádio Augusto Bauer
Brusque (SC) x Ituano (SP)
(1º jogo: 0 x 2)

Os quatro já conseguiram o acesso para a Série C de 2020",0.0
"ta demorando passar as horas, mds",0.0
 doidin p manda o passo kkkkkk,0.0
 tem alguém aí...!!?? (ig  ,0.0
pior merda é no precisar de ajuda,0.0
feio porem simpatico eu msm,0.0
uma parceira dessa ️ ,0.0
af vai chegando a hora e eu fico mais nervosa,0.0
tava pensando aqui.. faltam só 5 meses pra chegar 2020,0.0
 p cabe a tua é um lado da bunda em cada coxa da pessa sil dspkadkpsakp,0.0
"rt  jaguars; lerdos, sensatos e idiotas (de um jeito bom) nas horas vagas",0.0
rt  meu sonho é ver esse tema como recebimento do time ,0.0
"rt  só quero 1% da beleza da kaylee, é pedir muito? ",0.0
"a menina se acha so pq fala com todo mundo na escola

e eu amor que falo com a  dois bjss pra vc floor",0.0
"mó orgulho dessa menina, deixa eu pegar cartão pra vê se não é sub garantido ",0.0
"- Zayn, teve transtorno alimentar e ansiedade

- Liam, teve depressão

- Niall, foi obrigado a ficar loiro 

- Harry e o Louis, nos sabemos bem da história deles

Eu amo tanto vocês e sinto tanto pelo que vcs foram obrigados a passar durante esses anos

  ",0.0
"rt    gíria eu não sei, mas uma atitude q eles fazem bem certinho é cuidar da vida dos outros",0.0
"antes eu tava rezando para as aulas voltarem logo, agora que a greve acabou to com o cu na mão kkkkkkkkkkk boa monstro",0.0
não li mentira nenhuma,0.0
 Não percebo porque dão tempo de antena a uma tola qualquer. Não há mais notícias para dar? A sério eu também queria a praia sem alguns tipos de pessoa mas não dá ,0.0
" Já que a conta oficial do L7 tá parada, quero trazer pro tt todas as novidades do trampo dele, vamos ajudar a fazer essa conta crescer família, segue ai ",0.0
 se eu chamar vc vem?,0.0
 tudo criança que cresceu em apartamento,0.0
"esses dias eu saí com uma amiga (juro que era SÓ uma amiga). por coincidência minha prima trabalha no lugar que a gente foi e ela mesma atendeu a nossa mesa, ate aí ok dps de anotar o pedido ela perguntou p menina ""vc vai beijar ela?",0.0
  relaxa que hj a gente bebe ate ver criança de colo correndo,0.0
 por favor renova está bosta de robo do jogo,0.0
 vou com uma dessa no primeiro dia de aula,0.0
" O viadão tá com inveja já que ela tem a bolsa e vc não??cara, parcela em 10x em algum shopping mais compra sim, pois, tá feio esse seu ciuminho kkkk",1.0
 a hora que vc quiser bb,0.0
"Queria deixar meu pau morando nessa bunda peluda pra sempre.
E sentir esses pelos suados. 

•••••••




 

 
 
 

 ",0.0
 4 adolescentes kkk,0.0
" isso deve se piada, né? juristas evangélicos?????",0.0
 a vovó ta derretendo,0.0
"rt   deixa lá que deixou cá uns belos ""gaiatos""! meu lindo",0.0
se deus quiser vai da tudo certo ,0.0
"rt  mário disse que vai trazer 2 reforços, se não for o fred e o thiago silva eu nem comemoro...",0.0
"rt  o assunto mais comentado dessa semana é o baile do tk, aonde as novinha rebola e desce até o chão tk tk ",0.0
"nao sei aonde to me metendo
nao sei como vou sair disso",0.0
" É claro, a senhora queria o contrário né mesmo ? A coisa não é p amador e não dá desconstruir a merda em 4 anos senadora ",0.0
 Eu tenho pena de quem fica preso no passado e acha que história é o único fator que faz um time grande. Típico de gente que não conhece futebol.,0.0
     Boa tentativa de deixar a argumentação lógica. Deixa-te de merdices. Ou tens argumentos sérios ou abandona de vez este feed.,0.0
 o nome sera : o homen que derrubou a esquerda brasileira com 9 segundos de televisao,0.0
"Há dois anos atrás eu ganhei o melhor presente da minha vida minha princesa Sophia. Deus foi muito generoso cmg quando me escolheu pra ser teu pai, gratidão por isso . Filha, eu te amo muito. feliz aniversário é muitos anos de vida . ‍ ",0.0
minha autoestima ja ta la no poço do lado da samara e ainda tenho que le umas coisa dessa va toma no cu,0.0
"rt  cheguei a conclusão que todo dia é dia de se apaixonar pelo jungkook,, mermão ele é lindo demais olha só esse estilo https:/…",0.0
"vamos procurar logo um fotógrafo no caribe kkkk quero um ensaio fotográfico pauriany lá 

paulinha na fab",0.0
"O mais importante é fazer o seu próprio ""corre"" por que pai e mãe não é pra sempre e amigo nenhum estará com você quando o bolso apertar e até mesmo quando não se tratar de problemas financeiros, poucos ficam ao seu lado em determinadas dificuldades. A gente precisa se virar.",0.0
"Mano Brown: ""O Moro não agiu como juiz, mas como um pivô que escora para o centroavante mandar a bola no ângulo. Me lembrou a dupla Edmundo e Romário. O Moro é o Edmundo, só fez o pivô""

",0.0
por dentro estão se rasgando kkkkkkkk ,0.0
vai passar o que nao tem mundial,0.0
 pergunta enquanto beija ela,0.0
"Lucas quer falar que eu sou sozinha, ok. Mas ninguém gosta de se aproximar dele porque além de fofoqueiro é falso. Ainda tomou um puta socão de um homem no festival e fez o que? Nada! Kkkkkkkkkk Só tem marra com mulher",0.0
"quem acha que o alok é o melhor dj do mundo é pq não me conhece. quem entendeu, entendeu. quem não, vai ficar sem entender",0.0
"rt  fds dred 
parabéns a nós ",0.0
rt  eu de madrugada quando minha mãe entra no quarto e eu to mexendo no celular ,0.0
eu fico abismada com gente que tem muita dificuldade pra superar ex pq é tao irracional (???) nao faz sentido na minha cabeça,0.0
 kkkkkkkkk eu que tenho que rir disso,0.0
caralho era só oq eu queria agoraaaaaa um desse gelado hmmmmm,0.0
"por favor &gt;nunca se esqueçam da letra de 21century girls:

""você vale a pena, você é perfeita[...]
o que quer que as pessoas digam você é ok[...]
não se diminua, não se defina para eles
você é bonita o suficiente, não se preocupe, não se preocupe""

uma música linda, obrigada bts!",0.0
rt  o jeito que eu sou segunda opção de todo mundo é diferente ,0.0
" ai para, tá lindo",0.0
 temos que nos manifestar em frente aos quartéis das forças armadas pedindo a intervenção ao stf!,0.0
e muito gato,0.0
"
 primeira impressão: metida 
 nível de proximidade 0 - 10: 0
 uma mensagem pra você: metade das brigas que eu tive tu tbm tava, parece ser maneira, sla, n te conheço mt bem
 :  ppp na dm

devo ficar com preguiça mas ok",0.0
" olha , muito ruim morar longe        ",0.0
"  Todo mundo sabe que um time entrar num campeonato quase obrigado a ser campeão, a pressão se torna muito maior e vira o time a ser batido. Focam tudo no Flamengo e times como SP ficam leves leves pra não ter peso de nada e com investimento gigantesco, muito mais fácil se safar.",0.0
"rt  ""eu sou assim"", foi a desculpa. há quem tenha a natureza de machucar o outro? 

não sei, mas minha natureza é a de me…",0.0
"poste uma foto de vc, 1 utt e 2 dois bias e deixem seus mutuals dizerem com quem eles shippam mais vc

 vou colocar meus dois utt’s irra 

NÃO ME FLOPEM POXA  ",0.0
"HAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHHAHAHAHAH MEU DEUS EU SÓ QUERIA UM RIVAL QUE NÃO FOSSE UMA PIADA! CANSADA DISSO JÁ 
O internacional É MINÚSCULO! ",0.0
gabriel não quer tatuar minha bunda.... garoto tóxico,0.0
- ele também dá bastante conselhos para os seguidores no twitter (as vezes desabafa) mas na maioria das vezes posta coisas que a gente precisa ouvir. ,0.0
rt  ou você conta ou eu descubro,0.0
"BASTA! Também somos contra linhas cortantes. 

Com a participação de atletas profissionais e das categorias de base, o   reforça a campanha contra o uso de linhas cortantes, as conhecidas linhas com cerol, chilena ou encerada.

Saiba mais:  ",0.0
 Sim kklk as lanchinho se acha a fiel e a fiel acha lindo levar chifres briga com as monas e continua com o presente de Deus kk eu sofro,0.0
rt  500 pessoas na lista será q chega?,0.0
"minha mãe chegou pra mim ""filha tu já fumou maconha?"" respondi ""jamais mãe deus me livre so vagabundo faz uso dessas substancia porta de entrada para drogas mais pesada""

eu ",0.0
 kkkkkkkkkkkkkkkkkkkkkkkk amei,0.0
" quando vc menos espera...recebe boas notícias.
super!",0.0
"minha lista de casamento hoje tb seria completamente diferente. 

 ",0.0
" Nota 4 para o governo?
Nossa..e as obras a todo vapor, decretos favoráveis para a economia, os ministros trabalhando de forma extraordinária, olha a Damares, pelo amor de Deus. Acho injusta essa nota e falsa. Na hora que ele falhar eu vou reclamar.
Não hoje.",0.0
 bonito só pra vender,0.0
rt  mais um amigo que se vai nessa vida maldita do crime  eterno gunnay,0.0
"BEAGLE

votou Fernando Haddad nos 2 turnos 

vem de família composta por funcionários públicos e foi membro da UNE 

esse cão usa ao menos 2x no mês sua camiseta escrito Lula Livre, ele é muito petista ",0.0
" tenho minha dúvida maioria usa droga e muito álcool.
atletas até 200
não atletas até 25 ",0.0
Sem querer defender mas chamar o garoto de babaca nesse momento ?????? Na hora de se aproveitar dos sentimentos do menino pra pedir mil e uma coisas tá td bem né kkkkkkkk,0.0
"Incrível como este rapaz consegue sempre tornar os meus piores dias em dias maravilhosos, consegue sempre tornar as minhas lágrimas em risos, enquanto te tiver sei que estou bem e pretendo ficar bem para o resto da minha vida ",0.0
"não carrega a netflix em lugar nenhuum, nem na tv, nem no computador, nem no celular nada, tô puta, alguém resolve isso pra ontem",0.0
  fala não porra ‍️,0.0
"55 anos é pouco para esquecer', diz mulher que foi torturada quando era criança pela ditadura militar ",0.0
os cara são foda kkkkk,0.0
rt  coloca no currículo nega ,0.0
 fiz isso! vou ficar prestando atenção se o cheiro continua,0.0
"  Se você prometeu algo, mantenha a sua palavra. Além de ser importante para o seu caráter, é importante para alguém que acredita em você.",0.0
passando frio no aeroporto deus por favor se existir me leve &gt;agora,0.0
" Não é a PISAGEM QUE É ANORMAL, mas sim fazê-lo no andar, ela deve fazer isso no pátio, em baixo, somente isso, eu CRITIQUEI voltaria a fazê-lo porque aqui todos sabem que não se faz isso, desde a secretária do lar ao guarda do prédio...preservação e conservação de infraestruturas",0.0
 tá fazendo diagnose p entrar,0.0
la segunda foto me representa ,0.0
tu é cheia dos contatos em — sou nada em ,0.0
 parabéns presidente ! grande dia ! ,0.0
"  Vc de novo querendo analisar minha vida. Tenho admiração pelo trabalho do Olavo, mas parece que vc tem obsessão por sua figura. Leia ao menos um livro dele e verá que não é um bicho de 7 cabeças. E sobre achar q vc é de esquerda, vc não me disse como se define!",0.0
vou inscrever um squad brabo nessa pro league,0.0
  infelizmente é a única opção que trata de política. pena que seja tão parcial.,0.0
"eu odeio a minha mania de ficar pensando em algo e não conseguir tirar aquilo da mente nunca, é uma tortura",0.0
" se é. juntando com o da patroa e bebidas, a conta deu 128,00. cara, que loucura!",0.0
 amigo tá planejando aderir a anorexia?,0.0
"Continuação do tweet de ontem. 

Além de burro e mal carater, é punheteiro(nada contra). 

toma vergonha rapá, ngm quer saber dos seus fetiches não",0.0
essa sextinha ta maravilhosa  ja pode cair a noite,0.0
"   colunista social com muito medo em 3, 2, 1.... ",0.0
"rt  mais um dia de tag, mais um dia de foto    ",0.0
meu deus q mulher,0.0
 a coisa está feia.   ,0.0
"me fizeram um elogio maravilhoso hoje que é digno de ser compartilhado ""teu jeito é igual ao da rosa do brooklin 99",0.0
"rt  mano, esse vídeo é humor misturado com uma aflição só.
só consigo rir por que o bichinho saiu vivo. ",0.0
 tá explicado então ,0.0
"to dando risada bem da sua cara, sentando e quicando e jogando pra trás. quer mais?",0.0
" Ya eu tive a ver isso no shampoo mas podia ajudar ao cabelo para não ficar verde , por acaso não ficou eu falei com o meu cabeleireiro e ele disse me para o indo molhar para não ficar sempre com a água da piscina , mas obrigado na mesma",0.0
"Bem vindos a Song Yuvin Brasil.
  ↳ Sua maior  fanbase brasileira dedicada ao membro do MYTEEN e ex participante reality Produce X 101, Song Yuvin   ",0.0
"  olha o rabinho dele, ele ta amando",0.0
olha a carinha do gurizinho ,0.0
 aaa eu tenho muita curiosidade,0.0
não gosto de nada fora do lugar e jhon e lulu pinta,0.0
aproveitando o intervalo de almoço pra turistar no campus. lindo é pouco. ,0.0
  a cultura árabe é semelhante a conservadora brasileira. sorte que o ocidente barrou esse comportamento.,0.0
mas também quero ficar trancada em casa vendo anime kk,0.0
  hahahahahah amiga ela some por anos e dps volta como se nada tivesse acontecido,0.0
as amigas da minha mas vao la em casa e eu n to preparado pra ter q dar oi e cvs com elas,0.0
"minha mãe passou um produto no banheiro,agora meu nariz entupiu",0.0
 sinto muito pseudo padre. mas oração feita com este fel no coração não passam do teto.,0.0
montar casa tem seus lados bons e ruim,0.0
 david miranda também é negro ,0.0
rt  não quero nem saber como vai ser amanhã contra as dominicanas. ,0.0
durou nem 15 min que top eu jurando q ia durar uma hora,0.0
" sentiu!

 ",0.0
" mais do que ela já tá é meio difícil fro 
",0.0
cerveja de graça é isso mesmo?!!!,0.0
" Será que eles estão pensando em devolver o dinheiro pilhado durante esses anos todos? Se for isso o Brasil sai da crise, paga a dívida externa e interna e ainda sobra pra acabar com a fome no mundo.",0.0
" eu to no interiorrrr, na cidade q eu morava antes de ter mudado p sbc kkk pq?",0.0
" sim, somos terra de malboro, que agora dá em chico, mas logo à frente, dará em francisco. e sem chiadeira.",0.0
 prefiro o chocolate charge da nestlé,0.0
"eu nunca quis tanto algo como quero você. jamais passou pela minha cabeça necessitar qualquer coisa, como necessito seus beijos.
percebe o que fez comigo?
me tornei tudo que eu imaginava que nunca seria.

você me virou do avesso e me fez perceber que esse é o meu lado certo.",0.0
rt  se eu não ouvir old town road pelo menos 15x por dia meu dia parece incompleto,0.0
"acho tão engraçado...
fui pra dani sem esse problema, pq já tinha aprendido a controlar.

e o que aconteceu???
ele voltou!",0.0
   ele tem que sair desse supremo pra ontem.,0.0
comprei um shampoo e um condicionador vegan eu tô tão feliz :),0.0
"tô doidinha por um arroz doce, acho q vou comprar os ingredientes pra fazer",0.0
"E hj o PARABÉNS  vai pro gostoso,maravilhoso, talentoso e delicioso Loreto (@user )
 Parabéns muitas gozadas nessa nova data  ",0.0
 minha conta corrente odeia ,0.0
" é de uma msc
"" as manhãs viram, porque nenhuma escuridão, nenhuma estação,pode  durar para sempre",0.0
"Que a gente adora oferecer mais sabor e alegria aos seus dias você já sabe, né?! 

Mas também amamos entregar muita qualidade! Com a tecnologia das novas embalagens Jaguari, seu cafezinho se manterá delicioso e aromático por muito mais tempo  ",0.0
"MANO ninguém tem que dar palpite na minha vida não ,as pessoas só sabem criticar puta q pariu , da palpite em tudo mds , ajudar ninguém quer mais falar mal e colocar defeito e na hora ,tnc cansado dessa vida",0.0
" Vocês se esquecem, desconhecem ou fazem de conta que o FHC entregou um país em ordem ao Lula. Não é verdade. Aliás, quem viveu os anos 90 nem precisa pesquisar: basta procurar na memória a tragédia daquela época. É isso.",0.0
rt  jairo: um lugar em que as pessoas vão fazer de tudo pra ver a infelicidade do outro.,0.0
"  kkkkkkkkkkkk!
vc é um comediante mesmo!",0.0
 lembrei da minha tia quando o ex marido dela tentou bater nela e ela saiu esfregando a cara dele em todas as paredes da casa dela,0.0
Olá  precisamos estar atentos à tramitação do PL abaixo. Através dele os controladores das mídias estão tentando retomar o domínio sobre a narrativa dos acontecimentos e calar as vozes insurgentes das redes. Os PIGs vestem verde oliva.  ,0.0
"rt  camila fazendo cuecão no shawn, esse vídeo é um takeover da banda 5h que saia toda semana (ep. 54)
 ",0.0
mano o tinder me coloca uns matches aleatorios vei tipo umas pessoas q eu nunca dei e nem daria like pq nada a verrrrr,0.0
"rt  mesmo sem entender, eu confio em ti!!!!",0.0
" jornas pilantra, faz manchete p o patrão ou a militância.",0.0
 falou tudoohh,0.0
"eu acordo pensando na fernanda e quando vou ver tem mensagem dela falando que me ama com uma imagem escrito coisas perfeitas, AAAAAAAAAAAAAAAAA UM DIA ELA ME MATA DO CORAÇÃO",0.0
ai meu anjo sai dessa bolha,0.0
"rt    é isso que tem que fazer presidente, o trabalho vai calar essa mídia nojenta.",0.0
"sm vamo lançar um jongin solo né pelo amor e deixar o baekhyun descansar um pouco tenho certeza que os meninos do nct tem bastante trabalho já e o taemin tem mil coisas tbm 

  ",0.0
"nunca resolvo sair dia de sexta, quando eu quero, fica um tempo de chuva, sem condiçoes",0.0
"meu aniversário é sexta-feira, e eu não tô animada pra nada. ",0.0
 concordo,0.0
" ""Eu sou mais brasileiro IGUAL a qualquer um aqui"". Não seja desonesto, Gregório. Ele percebeu o disparate e tentou corrigir na metade da oração, emendando com esse ""igual"", que deixou a sintaxe tão esdrúxula quanto ele próprio...",0.0
"Olha que coisa mais linda, mais cheia de graça... ""Señorita"" surgiu inspirada em clássico de Tom Jobim. Conheça essa história:  ",0.0
 quem tem cu tem medooo ou está pedindo visto pro usa,0.0
acabou de publicar uma foto ,0.0
ficou muito bonita ,0.0
abraços espaciais,0.0
    pode vir tbm kkkkkkk,0.0
"utilidade pública: pra quem quer de tornar vegano ou deseja conhecer um pouco mais o lado do veganismo, o canal 'Fala Vegan' é ótimo pra isso, eles pegam diversos vídeos abordando o tema vegano/vegetariano e traduzem, dublando para o português.",0.0
  isso é caso de polícia.,0.0
"rt  governo aposta no plc 79 para aumento de r$ 10 bi nos investimentos das teles.

      ",0.0
" verdade, mas olha nem que vás de taxi, lá é que n vais ficar",0.0
"  Basta! Chega!

 

Aux armes, citoyens
Formez vos bataillons
Marchons, marchons!
Qu'un sang impur
Abreuve nos sillons!
Frente  Radical de Direita Moderada Centrista c/ profundo desvio esquerdista 

Às ruas brazucas!",0.0
Será que teremos algum comentário?                ,0.0
"já nem posso fazer drama a dizer q n vou pegar as cenas p minha mãe q o meu irmao diz ""quer q eu pego mãe?",0.0
rt  voltar com ex é igual comprar um carro q já foi seu vem com os mesmos defeitos e mais rodado,0.0
  eu vou usufruir dele ate n sobrar mais nada para pegar ai eu jogo no poço q tal assim?,0.0
eu sou curiosa e ansiosa que não vou aguentar esperar até segunda sério...,0.0
rt  coraçãoo disparadooooooooooooooo,0.0
"  KKKKK, faz-me rir, um bandido elogiando o outro. O maior saqueador, manipulador, aliciador de mentes e o maior ex presidente corrupto da história. ""Seu amor ao povo"" só pode ser piada! Amor ao bolso dele, isso sim!",0.0
eu devia mesmo começar a ser para os outros como eles são para mim,0.0
homem é tudo inútil 0 paciência,0.0
"   com certeza vai ser mo, a taylor é mto inteligente",0.0
"18tao cadê vc, quero morar longe do meu pai logo",0.0
rt  cara esse homem é lindo demais pqp ,0.0
isso é flamengo... isso é uma nação de apaixonados... isso é futebol!!! arrepiante esse vídeo... ️,0.0
 então era pra ser todo dia,0.0
é o jeito ,0.0
"o jimin acabou de te tornar o &gt;único artista coreano a ter 3 músicas com mais de 50M de streams no spotify, com lie e as duas versões de serendipity.
eu digo TALENTO e vcs respondem PARK JIMIN",0.0
" Sádicos tentam tirar sarrinho, desviar o foco e passar pano.
Um assassinato foi cometido e o mandante está solto.
Até quando?",0.0
"meu amor era assim mesmo kkkkk, saudades do meu bebê ",0.0
 a entendi puts nem eu sabia desse meu lado,0.0
 tomem cuidado. prenderam o lula sem crime. é uma quadrilha que está no poder. eles não tem caráter e nem humanidade,0.0
"divida de qual manto eu compro, to vendo q vou levar logo as duas novas kkkkkk",0.0
