text,hate speech
"YarecuperamoselcoloramarilloluegodesodomizaralPROen2019,mañanavamosarecuperarelceleste.AbortoLegalSeraLayEsHoySenadoEsAhoraSenado",0
Tengolasiguientecontradicción:estoyafavordequeloshombrespuedanhablardefeminismoperomehacemuchoruidoescucharaloshombresdelCongresoopinarquédebemoshacerconnuestroscuerpos.,0
Yomepreguntocómounhospitalpremiadoesteañoporsucalidad.NoescapazdeavisarquelehacenlapcraunamujerdependientedesufamiliaparalasACVDymayorde90.Teniendoencuentaqueparamovilizarlanecesitamosser3personas.+,0
Hpélhizouncursointensivodecomodesequilibrarmeoqueputas???,0
"Nadaquerepliqueescenariosdeviolenciaoquereúnaapersonasentornoaldelitooelconsumodedrogasmereceseridentidadculturaldelaciudad.Mientrasesaprácticanocambieseguirásiendoalgoquecaracterizaasectorespoblacionales,perosintrascendenciahistórica.",0
AlguiensabesiEUAmandoasumujeraponerleelcuernoaestepobresujetodepensamiento.Escomplot!!!,0
Apuntodeempezarlaclasedeyogaporsiaúnnotehasconectado...:/Siellossonlosyoguis...Valiendomadrecadaquecomprountapeteterminaigual...perritosperritaLaManadaAdhoMukhaSvanasana,0
"Buenasseñorita,yotambiénestuvecomoustedsinnadanidedondesacarparamisnecesidadesyhoyendíarecibo100dólaresalmessoloconunaAppquemecambióporcompletosoloesinstalarlayregistrarseyporesolepagateinvitoaquelausesconmigo.",0
"Estoymuycontentoportodaslasmujeresqueconozco,NUNCANINGUNAtendráquepasarporlaclandestinidadsienalgúnmomentodecideinterrumpirsuembarazo,sindudaalguna,undíahistóricoparaArgentina.Sigosincreerlo,erahora.",0
"ESLEYPORTODASLASPIBASQMURIER0NPORCULPADELOSABORTOSCLANDESTINOSPORLASPIBASQUEESTANYPORLASQUENOESTANSIGOTENIENDOLAPIELDEGALLINA,SIGOEMOCIONADA,LLORANDOGRITANDOPORQLOLOGRAMOS,PORLASMUJERESQUELUCHARONHACE36AÑOS,HOYPODEMOSDECIRABORTOLEGAL",0
"Sociedadmojigata,envueltaenunamoralidadquepretendeserdueñadetodoytodos",0
"OpiniondeincipientedesconstruccióndelandrocentrismoestápermeandoenlaculturapopatravésdepersonajescomoElsa,Mérida,MulányNatashaRomanoff,estasproduccionesestántransformandolosmensajeshttps://t.co/o0plUzIQE8",0
"+Esoseríaunaauténticapena,perderunarmatanpotencialcomotú...—Hablabaconextremacalma.Mirasurelojdenuevo.—Dosminutos,señoritaShaw.¿Vaausarlosparaalgointeresanteovaaseguirsoltandoamenazassinsentido?",0
Eseselfeminismodesdesusinicioshastaahora.Quelasnuevasgeneracionesnoseinformendelmovimientoestáhaciendodaño...,0
LoMásLeídoAyerExseminaristasdenuncianacosoyabusosexualdearzobispo,0
—¿Nosabenquiénesesehombre?Esunodeloshombresmásamadosporlasseñoritas(?)Haleídorevistasdeidolsok.—,0
"...Esadistanciaalarealidadhaenfrentadoalosdiversosprotagonistascomopartedeunaestrategiadelandrocentrismo,queentiendeelpodercomoinstrumentoparalavictoriasobrelalimitacióndederechosalosdemás...""Postde",0
Yason200JóvenesTécnicosAsistentesenDesarrollodeSoftwaredelprograma“EmpleoparaelEmpoderamiento:JóvenesenTIC”quehoyponenenprácticasusconocimientosenprogramaciónyotrassapiencias.Iniciativade,0
Sabestanbiencomoyoqueesuncaminosinretornoqueelbuenhombreempezóarecorrerhacetiempo,0
Dejedefregarnadieestaobligallegaron3000dieronlatayason53milysiguendandolata.usteddesideesperalavacunaoseapuraacomprarsuataudladesicionessuya,0
"Sii,vilasnoticiasdeMexicosobrecómolasmujerestomaronunministerio,creo,esperonoestarequivocada?(enesoscasosescompletamentejustificado,aunqueaúnasínomegusta,peronocreoqueseaalgoquelaspersonasdeberíandecuestionarsinoentiendenlascausas",0
"QuenuncanosfaltelaluzPaqueveamosAquiendemañananosdabuenosdíasAquiennosedaporvencidoatuladoYaquienescompartenTusllantosytusrisas.Laluzpequeñitaquebrillaenlosfaros,Larisaencendidadequienesnosaman",0
Hoyestarásconmigoenelparaíso.Nodiceportodosloshombressinopromultis.ElpoemadelhombreDiosfacilitaconsuinformaciónlaeleccióncorrecta.Ycomoyoleadmiroaustedselorecomendarésiempre.,0
EncuantranenBuenosAiresalapitónmásgordadelmundo,0
;;MENTIRASTUPOLLA,0
"Hombrescuales?Porquedelosquehay,losmetesatodosenunalicuadoraynosacasunobueno",0
",otracomunistaFeminazimataraniñosnoesBUENOIGNORANTE",1
EVITEVOYADEDICARELÚLTIMO00DELAÑOGORDA,0
"Todaslasmujeressonhermosas,quetúseasunimbécilsincerebronoesnuestraculpa.",0
"Creoquemuchasdelaspersonasencontradelabortoloquetienenesunaenvidiareprimida,yaqueellas/osnuncapudieronconsiderarlocomoopciónporlo“escandoloso”y“moralmenteincorrecto”deltema,másalládelalegalidad.",0
"¿AquéhombrenolegustaríatenerunamujerquebuscaelquererdeDios,queesprudenteynosedejallevarporlaira,quesabeescucharyqueesobedientealavoluntaddivina?EsafueMaría,modelodetodaesposa.",1
"loshombresblancosyheterosexualesestánsuperreprimidos,sufrenderacismo,hembrismo,violadosyapaleados(ironíaon).Quecoñoospasaaalgunoshombresqueosenseñaninjusticiasyenloúnicoqpodéispensaresenvuestroculo,deegoismobienno?",0
Seosestáviendounpocoelodioydesprecioalasmujeres@ElComidista,0
"Emociónhastalaslágrimas.Untriunfoparacadaunadelasmujeres..Menosparalasquenonacerán...Paraquenuncaolvidemoscomolasideologíaspuedendeshumanizarabuenaspersonas.Haciéndolasmorircreyendoqueasesinarpequeñitos,noesundelito,sinounderecho.",0
Tuirresponsabilidadalvolantetambiénlapagamostodosconnuestrosimpuestos.EljuiciomoralsiempreescontralamujerHartaHipocresiaEsLEY,0
"Intentaronasesinaradosmujeres,cincohombresynueveniñosenLara",0
"──Si,llegueaquiconunanaveespacial¿Quieresverla?Azulesunabuenachica.ParaLanceeranaturalelsertanabiertoconeltemadeVotronylosleones.──Asíluegomeenseñastumundo.",0
":Meparecesunexcelentedibujante,mecaesmasquebienymeparecesmasqueunartistabueno:Sosunhijodeputadeprimera,peroporesotequiero,sosirreverenteyteimportatodounamierda,nocambiesgatowaton",0
Seestáponiendoñoñoenfindeaño.Verástualavueltalachuleríareprimida...,0
"Camisademangacortaycorbatinaestrecha,ho!",0
"Lajusticiadepolicíalocalesotradimensión,peroaúnenellaexisteelrespeto.Elpuntoesotroyvadelamanodeentenderbienladiferenciaentreigualdadantelaleyyquelaautoridad-poresenciaalejercerfunciónpública-debeactuardesdeunniveldistintoalresto.",0
"Esinadmisiblequequieranconsultarsiotorgarderechosono.Esobvioquenotodaslasmujeresrecurriranaello,peronodebenlimitarsedichosderechos.",0
"Hoysecierraelaño,estucumpleaños...Nopodíaserotra.Séqueestacancióntambiénnoshasabidoamargaenocasiones,peroesqueestanbrutalquecadanota,ycadaletraestáescritademihaciati...Teamohastaelinfinitomujer.Hoyysiempre",0
Peoresabusaryviolardeniñosyahínolosveotanpreocupados.,0
Casimeañusgoperoestoyvivozorras,0
Aquíhemospensadolomismoyqueelvestidoeraundelantal.Yquesóloparalastetasnecesitodos,0
Ajorsmismosoylaversiónfeadelosooanda^^',0
Perdónhoyestoymuyperraparanomostrarlo,0
"Cálleseperraporquelamato,peroprefieroesoqueestarsudando",1
Quefeasensacionladehablarconalguiencomosifuerauntotalextraño,0
"yrecuerdenmutisnoselloraporningunhombre,solobangtansemerecenuestraslagrimas",0
qhacwsloconotoquesmisputascosas,0
Mujeralvolantepeligroconstanteahrementira,1
"Laverdepañueleraesunafrígida,anorgásmicaresentidaantipija,antimachoyantitodo.",1
"Abogado,Hagalepuesarepresentaralaramajudicial,esloquénecesitaColombia,unprofesionalserio,entodoelsentidodelapalabra,unhombrevaliente,quesehaenfrentadodefrentealclientelismocorruptodeestepaís,FELIZCUMPLEAÑOSMONSTRUO!",0
"Haydíasquenoslevantamosenojados,cansadososinganasdehaceralgo,poresolescompartimostipsdecomoempezarundíacontodo.6consejosparaempezarbieneldía-&gt;(https://t.co/48WzRmfpvJ)BuenosDíasMujeresCDMX",0
"claramenteesoeshipócritaycontradecirseasimismo,peronoporesodebesmeteratodosenelmismosaco.Solobuscoqueentiendasporquelasmujeresnossentimosasíyreaccionamosdeesaformacuandovemosagenteidolatraraalguienquehizotantodaño",0
"Lolazo.Perosieselfeminismoelquehaconvertidoenproezacosascomosermujeryescritora.Cosaqueporciertoestáhaciendomuchísimodañoalasescritoras,alnoserconsideradasencategoríasgeneralesdeliteratura,sinoen""literaturahechapormujeres"".",1
Animalnefastolamujeralvolante.,1
"Cuandoelesencialismohablade“realidadmaterial”secomportaexactamentecomoelandrocentrismo:lamateriaessololoquedavueltasentornoamicircunstancia,larealidadmaterialsecomponesolamentedeaquelloquereafirmemicorporalidad.""",0
cuentanalgodeloscamposdeconcentraciónparahomosexualesdelCheydesuodioalasmujeres??,1
OmarAyusolologra:¡yaeschicaAlmodóvar!Elactorde‘Élite’OmarAyusocomparteenInstagramunafotoenlaquesetravisteparaserunadelas‘Mujeresalbordedeunataquedenervios’https://t.co/xW5uFXC4An,0
Mexicanoteníaqueser.Yasíquierenqueunotenganovia.Váyansealaver.....MGTOW,1
Señoritasañosquenolascomo,1
entoncesseríahembrismo,1
eresunaniñata,1
"Fuehumillante,aunquetodoelqueesculpabletienequepagarperosinviolarsusderechos,.Porqueentoncesnoestamosennada,",0
Estoesempoderamientofemenino.¿Quéopinanfeministasyfeministos?,0
Juancontodosmisrespetos...UNAPOLLAPATÍ!!!!!!!,0
"mquedesentada2horasyahorayanosientoelculo,,,",0
"Puesyocreoqtienesentido,notegolpeaporodioalasmujeres,tegolpeaporquetieneunconflictoexclusivamentecontigo.Ahorabien,independientedeomotivonopuedespegar,escomopegaratuspadresporquetecabren,hayqsertonto.Nohaymotivosparapegaranadie",1
"Comosoyunaseñorita,nocontestarécomomevienealacabeza...",0
"Todoporquesutíoseguíahaciendobromasensudolor,¿porquéunhombretanbuenonopuedeserbientratadohastasusúltimosmomentos?Lapreguntaleinvadiólamenteyseimplantóenellacomounvirus.Saliódesusrecuerdoscuandoelvientocomenzóasoplarfuerteen(+)",0
"Imaginateaviajandoensubte.Esemanspreadingsísepuedever,amiga.",0
"Woouu:queprivilegio,quelatengasaun:regalodivino:adhieroalsaludodetumadre,quesenota,esunagranmujer:agasajala,embriagatedesuscariños;nosabescomoseechademenos.....cuandoyanoesta:cariñosydisfruten,saludos",0
"-Noheconseguidoelaguadecoco.Melavanaconseguiralas2delatarde.Sicuandovuelvanohasfregadotodoeso,vasatenerproblemas,quewebonadaes.Yonoqueríafregarpues.Mihermanocuandomipapaloarrastródentrodelcarro:",0
"Lacartadelvictimismo,otravez?....Nomams,estaenlafriendzone..",0
"Eslamentablequeloshombressiganmatandomujeres,esquequeremosseguirconladoblemoral,eduquemosalosjóvenesdiciéndolelaverdad,lasmujereshoyendíasuelenteneralgunasmásdeunapareja,porquemejornoledecimosalosniñoslaverdadydejardeandarconrodeo",1
"Elejemplodeldiputadohúngaropilladoenunaorgíahomosexualrevelaquemuchagenteestáreprimidaynorevelasusgustossexualesporelentornoyporelquedirán.Peromasrepelenteessusburlashaciaotroscuandosimuchoshablaran,ymasenSevilla,AYYYYYYY.",0
Noterminabamosdedejaratráseltiempoenquelasmujeresdebenllevarnombresmasculinosparaquesutrabajoseconsiderecomoválido...yvuelveasermoda.Lesbofobia,1
AtussocioslespillarondeputasycondrogascondineropúblicoenlosprostibulosdemediaAndalucía...Ytujefeprefiereazotarmujereshastaquesangren!!Ánimoconlamoral,1
"mirenlaputa,maraca,zorra,golfa",1
"PintaElMundoDeNaranja16días-Día7""Actualmente,aunquelasvocesdeactivistasysobrevivienteshanllegadoaunpuntoenquenopuedensersilenciadasoignoradas,elfindelaviolenciacontralasmujeresexigirámásinversión,másliderazgoymásmedidas.""",0
"Ylopeorquereconoceqseestáriendodeella...la""mujerempoderada"".....",1
Entusdiasmalostevoyaquerereltriple,0
Mimamá:vienytquelareinaIsabelleralagartonaYo:??????Tambienyo:NoerareptilianaoalgoasíMamá:poresooeslomismoooo,0
"Lacopaesmasatractivaquelahoydia,loquenuncapensédecir.",0
Yotraicionomimasculinismo.desdehaceratocortándonelospelosdelanarizyúltimamentelosdelasorejas...tambiénfracasé,0
"Yabasta,tú.Déjatedehacerteelbueno.Agradezcomuchohabermepilladoenestaépocaparadarmecuentadeloquerealmentesoy...ymentiríasitedijesequenoestoyorgullosadeello,Hanzo.Soyunazorra,unasemidiosa.¿Yquéhacenlasdeidadeszorrunas?Tomarlaenergía",0
"Disfrutamásdelasdeliciassexualesdenuestrasbellasseñoritas!!Venconnosotrasynotearrepentirásdeprobarnuestroscuerposcalientes,húmedosysensuales!!!NenasVK:7709-1261",1
"Puedesbeberydrogartesincargartelavidaynohacerlonotehacemejorysiendosincero,bienqueluegolagentesebebe4litrosdecocacola,óseasieltemaesporlasaludxdmepareceisunpocohipócritas,nolohacesporquenotesaledelapollayesoestabien.",0
Jaajjajjajjajjajjasiiii.Lapollarecord,0
todasputas,1
Esastetassonperfectas,1
Desdehaceunpardesemanashabloconunachicaporinstaymeestoyacostumbrando...,0
Ufffqueculo!!,1
"Otrapendejaquetildaatodosdemachistas,mansplainingyblablabla,sigueinventandopalabrasamigamia.",1
"Mujersumisa,obediente,respetuosa,servicialhttps://t.co/hJ7dOmvEdf",1
Igualseteponesabajarenelhiloestaabajodiendoaciertapersona.Nomeinteresaopinardelmasculinismoporquenoloconozco,0
Estehilo.MeToo,0
"Cierto.Esunaampliacióndelaanteriorley,atodaslucesinsuficiente.Noveoelproblema.Nopegaralasmujeres.Yaestá.",0
"Quévivanlascastañuelas,laspeinetasylosmantillas.Notehaspodidoexplicarmejor.Paragustoscolores,alquelegusteunfloreroenvezdeunamujer,perfecto.Haymercadoparatodos.",0
"Elloslovierancomosuprotector,graveerrorahoralamayoríadelasmujeresnegrastienenhijosparavivirgratis,recibirfoodstamp,tank,etc,esohacequenuncalleguenatenerproyectosdevida,nisushijos,sobretodolosvarones,muchadrogayalcohol,muytriste,porqueson",1
ahniideanoconozcoaesagolfa,1
"Sifueraunamujerenvezdeerwinsegurossiendolazofeudal/vasallo,noromántico.Isayamayaexplicóeselazo,ydijoqueeracomouncaballero/rey.Noesunlazoromántico.EncambioentreLeviuHanjinohayeselazo,suamoreslibreyescanónicoqueHanjiibaavivirconLevi.",0
OttoGranadosdijoquelamodalidaddeclasesadistanciaenRDesatractivaalosestudiantesymanteniendolaconcentraciónenlasclasesimpartidas.FulcarPresidenteOEI,0
"Quesedediqueadministrarsuuniversidad,engañandoalapoblación(universidad)paraesoesmuybuenoynosemetaafregaratodaunanación,igualopeorqueloscomunistas.DespiertaPerú!!!",0
"Graciasalfeminismoyalaluchaconstantedelasmujeresporlabúsquedadeigualdadyequidadenlopolítico,social,económico,entreotrosaspectosimportantes;sehalogradounavancesignificativo,aunquefaltamuchoporrecorrer.‍‍",0
"Mereceestar,peroelperroseriaelperro",0
"Tienesmuchosproblemasenestacuarentenaclases,trabajos,materias,YresibistemásdeunaestalladafeadetumamaUnU...Shiseñortienecanserdeano",0
"Qhorror,eltiponoesmiídoloymuyapartedesupocisionpolíticadeseoqserecupere,odiaraalguienporqpiensadistintononoshacemejorespersonasyaunqueeltiponoseaelgranartistacomoserhumanomerecerespeto",0
hagamostrendingcopialoshashtagsentremáspostmásalcancetieneAZTECANOTICASTELEMUNDONOTICIEROSTELEVISATELEDIARIOPFPapoyaFGJGobiernoDelEstadoPFPCNDHyositecreoCIDHCDMXSEDENSGuardiaNacionalNiUnaMenosMENOSveracruzmexicoElUniversal,0
¿QuéhacemosentoncesconTODOPODEMOSdespuésdeloquedijoPabloIglesiassobreazotaraunamujerhastasangrar?¿Losconsideramosatodosunosagresoressexualesquevanazotandoamujeresporahí?,1
yapablitoporfomentarelmatratoalasmujeresporelchatdondedecíaquererazotarhastahacersangraraunamujer,1
"Hoyquierosaludarconmuchorespetoatodaslaspersonasdiscapacitadasoencondicióndemovilidadreducidaenestedíamundialdóndeseleshaceunhomenaje,hombresymujeresvalientesquenosedejanamilanarporestacondiciónoestilodevida¡FelizDía!",0
"Si,elanonimatodeTwitterdaesafalsasensacióndecaloryempoderamiento,poresotemandanfotosdeeso",0
"Siemprequehablodeltermino""discapacidad""prefierohablardeequidadquedeigualdadDesdelasNacionesUnidas,ellema2018focalizaenelempoderamientodelaspersonascondiscapacidadparaasegurarundesarrollosostenible,inclusivoenigualdaddeoportunidades.",0
"Soy Lilith,elsecretodelosdedosqueinsisten.Perforoelsendero,divulgolossueños,destruyociudadesdehombresconmidiluvio.Noreúnodosdecadaespecieparamiarca.Másbienlostransformoatodosparaqueelsexosepurifiquedetodapureza.""lilithcuernos",0
Noestoyhaciendountrabajosobreporquéelfeminismointernacionalesimportanteparaelestudiodelahistoriaparaleerestaspendejasconcompresióndeniñodejardíndecirtantaspelotudeces,0
"soypadredeunaniñacondiscapacidadtambiénysemuybienelcaminorecorridotuyo,ynadamásgratificantecuandounolosveavanzarysaliradelantecomolospropiosguerreros,ellaesmiadoraciónymiprincesita",0
Elchistenoessermujeruhombre..sinoestarbienpreparadoparaserunrepresentantedignodeMéxico.Ahínoslasalesdebiendo.,0
"Primero:Lasvíctimasnosonsupuestas,Segundo:mandarmensajesohabertenidorelaciónconelagresornoesuneximentederesponsabilidad;Tercero:elacosoyelabusosexualnoexigenestarensituacióndeinferioridad,porultimo:sepuededenunciarencualquiermomento.",0
"Encaracasmunicipiolibertadorseconsiguedetodohaygochosquetraenunapapablanca,fea,afectadasporplagasmedianasypequeñasentre300y400milkg.Yestaeltop,papablancabuena,decalidad,grandeentre850milaunmillonelkg.",0
Bienfeaperobuenoa,1
"tienemuchosjugadoresperoniningunosirvepaunculo,cómoesposiblequenadiesepongalacamisetasabiendoquetieneotropartidomuyimportanteparaeldomingo,jodido,notenemosnada.",0
"Deesevicasitodo,lepegaronuntiroenelpieaunachicaunajustedecuentasaparentementealas17hs.Repito,todomuyserenojajaja",0
MADREMÍALATELEQUEGORDOMEHACELAPUTAMADRE.,0
Siempreeslamismasituacióncuandopasopormichavaparasalirapasearquelafaldaestamuycortaqueprefiereunpantalónqueconesaminifaldapensaranqueeslopeortienemuygrandesubocaconeselápizlabial,1
"sermujerhoyendíauncortoacercadelasproblemáticasqueaquejanalasmujeresdíaadíaDirigidopor:TomasAlbarracínEscritopor:BenjaminPereiraProtagonizadopor:LucianoBenutti,MartinPiloyYamilGiménezBasadoenelcasodeRamiroFernández",0
Quesabestudepoemascalabazalagartonabruta.,1
"Peroconcuidadoporqueencualquiermomentoapareceunseñorde25-30añospara""ligarconlasmenoresalavezqueleshacemansplaining",1
"Malditalagraciadelasleyessexistasinjustasydelamalversaciónmillonaria..pormuyridículoquesea,elfeminismoesmuynocivoyhacemuchodaño.",1
HermanaYoSiTeCreo,0
"Todoesoescorrecto,peronosepuedecompararnidelejoseldañoquehacenalasmujeresunosyotros.ESqueniporasomo.",1
"Trivia...¿Quiénibaalvolante?Hombreomujer,hagansusapuestas",1
"¡Final,final,finaaaaaaaaal!¡RepartodepuntosenVistaAlegre!Cardonaconfirmólaigualdadentrelosdosequiposconungolenelúltimosuspiro.2-2|SomosFutsal",0
"Enmiexperienciaalvolante(6años),confirmoquelamujerpanameñacarecedecortesíaenelmanejo...Dios!",1
"Noamiga,,esverdad,aprendíaquererteportuspublicacionesybuenaonda,ademássenotaentusfotoslacarademujersinceraydulceademásquedebesser,,,ojoquenoseanmalpensadoslosqueleenesto...yosoysinceroyfrontal,,megustadecircuandoalguienmecaebien",0
"Yonosécómohaygenteinescrupulosa,sineducaciónquelegustadañaralagente,peroellossonunceroalaizquierdaparanosotros.Yocomomamádeunaseñoritaahgasemedueleveramihijaconelcorazóndestrozado.MarkTuanWeLoveYouJaebeomWeLoveYou",0
"Lasmujeresargentinas,tanfeministasytanguarronas!!!!!",1
"Jajajajajcomosea,perrachau,parecesunaputaqsequejadetodollorona",1
"aquílehablanseñora,paraunascosasmuyhembraempoderada,paraotrasmuymujersumisa.",1
"paraqlamujersea+obedientealhombre,paraqlosatisfagaentodo,paraprocrear,parallevarhijoshomosexualesaterapiasdreorientaciónsexual.ManifiestoqpuseenTwitterGraciasxestampartufirmacomolíderd1partido,tújefepuedeempezaradartiros.",1
NACIONALlPNCanunciólacapturadeunsupuestofeminicidaacusadodeasesinaradosmujeresydejarsuscadáveresenlacarreteradeOroMásinformaciónenlanota:https://t.co/pklr2TpWTy,1
"mequierofollaraatsumuyakuza,susdeliciosascurvasmeexcitandemasiado,tantoquemehacenllegaralorgasmodesoloverlas,megustaríadarleunasfuertesnalgadasasusblancasysuavespompasjodermetienesdementenipuedoverteenlosfanartsporquesemeponedura",1
"HolaDiana:Miranopesquesinsultoodescalificacionesdetwiteressoloeso,eltipoqueescribióenrealudadnotieneideadecantodañohanhecholaspalabrasenlasmujeres,delindolequeseanen,dale!Eresgenialcomoeresnoterevajesainsultosgratuitos!",0
"Amilanetasimedanmiedolasmujeresconpito...Wey,sipuedentorcerlasleyesdeluniverso,delabiologíaydelsentidocomún¿quenosoncapacesdehacer?Puedenhastaquitarpresidentessiseloproponen.",1
"Elmanspreadingfemeninoconsisteenlacolocaciónestratégicadelbolso,enunaespeciedelebensraumquebuscamantenerarayaalosuntermensch.",1
"Elfeminismoesunadrogaquehacedañoalasociedad,familia,perjudicamásdeloqueayuda.Manipula,extorsiónayimponealafuerzasumaneradeser,pensaryactuar.Cuandosoylibredepensar,deexpresarmeconrespeto,simegolpeamevoyadefender.",1
"Nosedeje,DoñaZopiInvéntesesupropiohashtagparaquesechinguealalagartonadevoraviejitosdenalgaryt",1
"Coludidosparareprimir,.asesinar,violarlosDD.HH;estossonverdaderosdelincuentes.Urgeuncambioradical.",0
"-Porsuscripción:OnlyFanspaga80%alasusuarias,el20%restanteesparalaplataforma.-El90%delascreadorasdecontenidosonmujeres.Elrestantesonhombresgayensumayoría.",0
"Acabodeleerqueunachicaperdióasubebéalos10díasquenació,sinquenadieleavisaraquepodíasuceder,estoyllorandoamares,yomemoriría",0
"exijoquehaganvalernuestrosderechosyqueNOsedejenllevarporlapirañadeunhombresinéticanicredibilidadqueNOmereceserpresidenteporcorruptoyladrón,respetennuestroderechoaelegiryaserelegidosDemocraciaEnRiesgoEc",0
"NopuedocreerqtengaamiladoaunhombretanasombrosocomoloesRubén,algohicemuybien",0
"Esunsujetoanormal,tenganmuchocuidado,esteelementoesunpeligroparalasociedadhumana,tienes2defectosmuypeligrosos,legustapegarapersonasmayoresyacosara.Mujeresjovenes,qhéroevahaser,esenfermoyquizá.MENTALALERTAcuandosecrucecorranyescapen",0
"—TendremosunsistemadeSaludcomoDinamarca,SueciaeInglaterra—Ningunmexicanohaestadosinatenciónmédica—Acabaremosconlainseguridaddesdeel1erdía.—Yanomandaladelincuenciaorganizada,comoeraantes.—Somosungobiernoqprotegealasmujeres.VxM",0
Mirenesto:mgtow,0
lahigienedemocráticaesazotarhastaquesangrenalasmujeresquenonosagradan?,1
"Elcuerpohumanoesunamáquinaincreíble,capazdehazañasincreíbles.Funcionaenestrechacolaboraciónconlamente,cadaunodependedelotropararendiralmáximo.Poreso,elbienestarfísicodetuequipodetrabajoestátanestrechamenterelacionad…https://t.co/ChRC3vOSFA",0
"Noestoydeacuerdo.Yaquelaestructuradesucuerpoesdiferentealadeunamujer.Yqueloshuesosymúsculossondiferentes.Sesabequehaymujeresconhabilidadesyalgunaspuedentenerresistencia,agilidadydemás.Peronoeslanorma.",1
ELDOLORNOESTÁENCUARENTENA.Ref.AvancedelaCausacontraJoséMiguelPadilla.Repudioalacomplicidaddelaiglesiacatólica.ElDolorNoEstáEnCuarentenaRompéElSilencioYoSiTeCreoNuncaMasSolxs,0
"SalvadosUltraderechaLaestrechavinculaciónde'HazteOír'yVox:""AbascalesamigodeArsuaga""",0
"Jamasledeseariaunmalaunafeminazi,suficientetienenconserfeas.",1
"Osea,quecomoesunciudadanoprivadopuedeviolarlaley.Puestambiénpuedemataraalguienentonces.Esunciudadanoprivadosegúntucriterio.",0
hombresiperoconelfeminismoyellgbtlollevanhaciendodesdequeestrendy,1
"Laviolenciadigitalesacoso,hostigamiento,difusióndematerialconcontenidosexual,eninternetsinelconsentimientodelapersona,afectadignidad,integridad,seguridad,libredesarrolloyproyectodevida,advirtiólainstructoraVenusXóchitlAraujoMillán",0
"redondaparaqlacocciónseaperfecta,lacajaescuadradaporqueelcartónvieneenlaminasrectangularesydeestaformaseahorramaterial,ysecortaentrianguloporqueeslaformadedividiruncirculoenformaequitativa.PEROAUNSIGOSINENTENDERALASMUJERESjaja",1
"alfinalsuvarónperfectoterminósiendolacosamásasquerosaporquesupergraciosoreírsedeunamujerensituacióndeprostitución!!quegraciosoreírsedeuntrabajoquepromuevelaviolación,abusoydenigraciónkarchezsosunabasura",1
Esastetas,1
Julsmeamayusdqtienenputas,1
"Nomelocreia,puseelDAZNenel85yhaceeso3minutosdespués,encimasepartelapollacuandoleechanamarilla,héroe",0
Comoque7???quefaltadetasteMerecetop5,0
MUJERPARIÓENUNABANCADEMADERADELAEMERGENCIADELHOSPITALIIDEELVIGÍA--Panamericanadiariofrontera,0
"Deverdadche,poresohastedecuentasqueestoyreprimidaenuncolegiodemojasIdon'tlikeit.",0
"Sifacilitamoselcaminoalasmujeresparaquedesempeñentrabajosprestigiosostípicamentemasculinos(ingenierías,etc)esdifícilquelasociedadterminedecreersedeltodoaquellodequeellas""soncapacesdehacerlomismoqueunhombretanbiencomolohaceunhombre"".",1
"Hostiaenserio?Yodesdequeviunpocosutrayectorianotanto,yanomeparecelatípicarubiatontaquevivedePapá.",1
"MiapoyocontundenteaJulioGuzmánporconstruirconfianzaenelpueblomediantelaigualdaddeoportunidadesparatodos,elmejorcapacitadodeentretodoslosdemáscandidatos,honesto,consensibilidadsocialyvocacióndeservicio.",0
"──Eso...esohaestadosorprendentementebien.Trabajaremosenlapronunciación.Laalegríaajenacasisecontagiaba,maselporterígidoyseriodeunhombrecomoBobasemantuvoimperturbable.Tansololededicóunaefímeracariciaenlamejillaconelpulgarenguantado.",0
creemequeodiohacerestoporqueesmuymansplainingdemiparteperotedejobases“científicas”paraquetecontentes:),0
Sehancambiadolospapeles.Laizquierdahacogidolopeordeladerechahistórica:lasuperioridadmoral.Yladerechahacogidolopeordelaizquierdahistórica.Elvictimismo.,0
"Aqueterefieresconagendaretrógradacontraelderechoadecidirdelasmujeres?TerefieresaCRIMENqueeselaborto.Tumadrenopensócomotú,poresoestásaquí.ElDERECHOalaVIDAvaantesquenada.Lasmujerespuedendecidirporellas,noporlavidadeotroser!",1
PILATESAgradecerdenuevolaestrechacolaboracióndeconnuestroclubHoysesióndepilatescomotrabajoderecuperacióntrasdospartidosseguidos.TodosjuntossumamosOsunaBoteClub.,0
"AzconaUnseñorcontraematrimonioconunaseñorita.Tienehermanos.Comoconsecuencia,elseñortienecuñados.Silosencuentraporlacallehadedetenerseasaludarlos,interesarseporsusproblemas,animarlosenamarguras.Ungastodetiemposinquesederiveningunaventaja",0
"losé,perolamayoríadegentequeusaeltérminofeminazilousaparareferirseasimplesfeministascuyasideassecentranenlograrequidadentregéneros(ejemploestecasoconMarina),mientrasqueporotroladoeltérminofeminaziserefiereauntérminomuchomás",1
"Siunamujermeagarralasbolas,puedodenunciarlaporacososexual?",1
MuchogustoーEstrechalamanoーSoyelseraphimMariel,0
"mequierofollaralositobimbo,susdeliciosascurvasmeexcitandemasiado,tantoquemehacenllegaralorgasmodesoloverlas,megustaríadarleunasfuertesnalgadasasusblancasysuavespompasjodermetienesdementenipuedoverteenelsupermercadoporquesemeponedura",0
